image_id,artist_id,image_title,subject,style,museum,label,image_url
9943d7cc-4305-462b-b5df-40a6ed243460,1025c637-719e-4c5c-874e-b836910883e8,The Red School House,,American Art,National Gallery of Art,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e8/Winslow_Homer_-_The_Red_School_House_%281873%29.jpg
5619c827-4bc0-4d0e-b55b-2d718f4261e6,376c687e-7733-4e40-bf70-6f1228bd961b,The Bay of Naples,,Post-Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" Long Edge | 24"" x 20""(61 cm x 51 cm) | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/2/26/Bay_of_Naples_Albert_Marquet_%281909%29.jpg
3910df70-4539-4e2f-b96b-2745171b0a74,51459b7a-5267-4631-825c-fd79130d86a6,Holiday Reading,,Post-Impressionism,,"30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c7/Carl_Larsson_Holiday_reading_1916.jpg
bcdcb032-e7d4-4c04-9f8d-22310237e407,2d7e547b-035e-411d-bed0-496308171030,Portrait of Jane Griffith Koch,Portraits,,Los Angeles County Museum of Art,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/48/Rembrandt_Peale_-_Portrait_of_Jane_Griffith_Koch.jpg
4fb8a6a2-f5bf-492d-9782-abf4a28a8182,32f31321-8a8c-4704-8a58-156f6a92c99a,Seaport with the Embarkation of the Queen of Sheba,Architectures,Baroque,National Gallery,"24"" Long Edge | 30"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f5/Claude_Lorrain_-_Seaport_with_the_Embarkation_of_the_Queen_of_Sheba_-_WGA05002.jpg
622358a0-bef8-4fc8-9ce8-19a534018098,88f72e6a-cb2f-405e-a5ab-180e24ce7522,Palace from Mula,,Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f2/Claude_Monet_-_Palazzo_da_Mula_in_Venice_1908.jpg
07773db0-a9a5-4305-85e7-68978b738bd0,8a99edb8-cb85-4bbb-967f-825a889763ca,Promenade,,Expressionism,,"24"" Long Edge | 24"" x 24""(61 cm x 61 cm) | 30"" Long Edge | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f4/August_Macke_-_Promenade_-_G_13328_-_Lenbachhaus.jpg
b52dafd3-4b4b-4f7d-9b0f-eaaae98d60ce,6aa5e29f-ec3c-4434-9eef-27892755350c,Preparing for the Matinee,,Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/fb/Preparing_for_the_Matinee_by_Edmund_Charles_Tarbell.jpg
8e08a549-12fb-487c-9c13-4a0c6bc6ca0d,25b23d69-5c75-43c4-8930-9cbc5940ef18,"A Showery Day, Grand Canyon",Landscape Art,American Landscape,,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f0/A_Showery_Day_Grand_Canyon_Thomas_Moran_1919.jpeg
c622b125-f4d9-47f3-b897-0bc2caf4eda1,4b22eef3-5db7-46ab-ab89-20cd42157a1e,Man in a Turban,,Renaissance,National Gallery,"20"" x 30""(51 cm x 76 cm) | 24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/c/ca/Portrait_of_a_Man_in_a_Turban_%28Jan_van_Eyck%29_with_frame.jpg
4b59b50f-adbe-49b7-93db-eec39ff3628e,b3dea632-dab6-49a3-82e1-68f2290b1159,Arthur Fontaine Lisant,,Nabi,,"30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/6/67/Arthur_Fontaine_lisant--I_2008_NYR_01995_0343.jpg
878d3192-f8ff-421d-ace1-137dcc6eb828,a9c9e6f5-75e1-4b83-b117-e4c150decb06,Saint John the Baptist and Saint Francis of Assisi,Christianity,Renaissance,,"30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/5/55/Workshop_of_El_Greco_-_Saint_John_the_Baptist_and_Saint_Francis_of_Assisi_-_Google_Art_Project.jpg
b129486b-1b6b-40be-ba5d-2d312a903db8,7fe81a8e-068a-4ffb-83d3-ec4a2019423d,Forte dei Marmi,Abstract/Modern Art,,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/de/Artgate_Fondazione_Cariplo_-_De_Grada_Raffaele%2C_Stagno_o_Paesaggio.jpg
370e8f0a-c124-44c5-897e-1ae29a0efab6,fe6dca6d-6dc3-4898-aa70-7bd7cfcffe5b,Woman with Fan,,Art Nouveau,,"30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a4/Gustav_Klimt_-_Dame_mit_F%C3%A4cher.jpeg
906823a8-8317-4c60-a8d8-cd08053d4e02,7db22866-5360-49e5-a5e7-970b7fa7cb00,Woman with Green Scarf,,Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/f/ff/Pissarro%2C_Femme_au_fichu_vert.jpg
c742dea1-9036-4957-b536-afec3e54c2ea,88f72e6a-cb2f-405e-a5ab-180e24ce7522,"Field of Poppies, Argenteuil",,Impressionism,Musée d'Orsay,"24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e5/Claude_Monet_-_Poppy_Field_-_adjusted.jpg
b6b4f3da-e5b5-4284-a2ed-83d8a564da9d,c2741351-8f15-49e8-b7c3-78e3cd061d94,Portrait of Mme Zborowska,,Expressionism,,"16"" x 24""(41 cm x 61 cm) | 20"" Long Edge | 20"" x 30""(51 cm x 76 cm) | 24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b4/Amedeo_Modigliani_-_Portrait_of_Mme_Zborowska_-_Google_Art_Project.jpg
c796fe98-8568-4749-9cbd-0ca61f3a7b81,488d2630-2b60-41b7-ac10-f349dce6d900,The Damsel and Orlando,,Neo-Classicism,The Metropolitan Museum of Art,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/18/The_Damsel_and_Orlando_MET_DT253019.jpg
b03c68fa-6aab-41fa-9e11-c84ed4b9c577,9f38830e-6e10-496b-812b-2e6ff4268eda,The Rue Mosnier with Flags,,Impressionism,The J. Paul Getty Museum,"20"" Long Edge | 20"" x 16""(51 cm x 41 cm) | 24"" Long Edge | 24"" x 20""(61 cm x 51 cm) | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" Long Edge | 36"" x 29""(91 cm x 74 cm) | 40"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e3/%C3%89douard_Manet%2C_The_Rue_Mosnier_with_Flags%2C_1878.jpg
76878f1f-02c5-4e6b-a179-2e3e221635c4,91cb0ac3-3ec5-416b-bf5b-10109a767c9f,Indian Canoe,Landscape Art,American Landscape,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/8/82/Albert_Bierstadt_-_Indian_Canoe.jpg
3fff3c97-d740-4602-a47d-d9df06d2eca5,1df4d563-da25-41db-ab51-92680f54c8c9,"Sebastiaan Leerse, Merchant of Antwerp",Portraits,,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/1/13/Sebastiaan_Leerse%2C_koopman_te_Antwerpen_Rijksmuseum_SK-A-209.jpeg
a348cce5-8180-4676-8a22-4fe2948c95e6,6a4a5180-a996-4886-9911-f7f6239d929f,Approach of the White Men,Horses,American Art,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/0/08/Approach_of_the_White_Men_by_Charles_M._Russell%2C_1897.jpg
00b8955c-6ca1-4340-8667-b29f967da73b,07f911ed-c0e3-49d6-80a1-0739f48df30b,"Flowering Orchard, Surrounded by Cypress",Spring,Post-Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/9/90/Vincent_van_Gogh_-_Orchard_Bordered_by_Cypresse_%281888%29.jpg
8c4232f3-6a57-4603-b152-053daed8f8c6,14d76006-f89a-4037-a111-bd444cf90782,The Highland Shepherd,,Realism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/3/39/Rosa_Bonheur_-_The_Highland_Shepherd.jpg
7248c06a-331e-4d04-a4d9-42de574034f7,002e7d6d-c39e-42f0-95d9-0eb4914df83d,A Nobleman Kissing a Lady's Hand,,Rococo,,"24"" Long Edge | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/6/63/Pietro_Longhi_%28c.1701-1785%29_-_A_Nobleman_kissing_a_Lady%27s_Hand_-_NG5852_-_National_Gallery.jpg
05c96e43-e358-4897-8fce-4e59bdec445b,3b52de1f-4f9f-45bb-9443-dec82b1de7f7,Nocturne,Seascapes,Impressionism,Philadelphia Museum of Art,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/9/9e/James_McNeill_Whistler_-_Nocturne-_Blue_and_Gold--Southampton_Water_-_Google_Art_Project.jpg
6dd5a0fc-ad02-41fc-927a-fa4deec476b8,fe7a4cf6-033a-46c8-8fcb-362b0e56eea6,La Peinture du Meilleur Avenir,,Surrealism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e1/La_peinture_du_meilleur_avenir_2008_CKS_07563_0393_000%28032131%29.jpg
8ba9d47a-7b73-41c6-9c9d-23393c08dd9f,88f72e6a-cb2f-405e-a5ab-180e24ce7522,Palace Ducale,,Impressionism,,"20"" Long Edge | 20"" x 16""(51 cm x 41 cm) | 24"" Long Edge | 24"" x 20""(61 cm x 51 cm) | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/0/0c/Claude_Monet_-_Le_Palais_Ducal.jpg
7463158d-6554-4c51-a3bf-431b5cee3397,ecbf9733-194f-4cc1-bdc3-c37d997d98a7,A Faun and His Family with a Slain Lion,,Renaissance,The J. Paul Getty Museum,"24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" Long Edge | 36"" x 54""(91 cm x 137 cm) | 40"" Long Edge | 40"" x 60""(102 cm x 152 cm) | 48"" Long Edge | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/9/9d/Lucas_Cranach_the_Elder_-_A_Faun_and_his_Family_with_a_slain_Lion_-_Google_Art_Project.jpg
f619598b-bb7f-4f6a-ac95-3d88e3330431,9f5d4f63-c557-4aa3-a2f6-176b39789ff0,Ducks Resting in Sunshine,,Baroque,The Metropolitan Museum of Art,"24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/d6/%27Ducks_Resting_in_Sunshine%27_by_Jean-Baptiste_Oudry%2C_1753.JPG
86aba092-da01-410d-900d-7275943d2514,49249a90-4e82-4925-ad85-8979a53d5fd8,Third of May,,Romanticism,The Prado Museum,"24"" Long Edge | 30"" Long Edge | 36"" Long Edge | 36"" x 29""(91 cm x 74 cm) | 40"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" Long Edge | 48"" x 36""(122 cm x 91 cm) | 56"" Long Edge | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8e/Goya_MilkMaid.jpg
8a04787a-8552-498a-8e81-c05ab12a852c,9f38830e-6e10-496b-812b-2e6ff4268eda,Flowers in a Crystal Vase,Flowers,Impressionism,National Gallery of Art,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b6/Flowers_in_a_Crystal_Vase%2C_Edouard_Manet%2C_c1882.jpg
c4f0f192-34b7-4837-a673-c693937d9a1e,c240e5e4-4966-441d-9d60-26da2ed7f5f6,Portrait of a Woman,Portraits,Renaissance,The Metropolitan Museum of Art,"24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/2/20/PORTRAIT_OF_A_YOUNG_WOMAN_ATTRIBUTED_TO_HANS_MEMLING.jpg
706bb1d8-07a7-4326-998f-c2b056d325d2,f588c45d-fa9d-4643-a0c9-f6a745e14b53,Susanna Fourment,,Baroque,National Gallery,"24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/8/81/Susanna_Fourment_met_strohoed_Het_vermaarde_stroohoedje_%28titel_op_object%29%2C_RP-P-OB-27.818.jpg
f3dcd563-d5c1-4b19-9d81-25f5c6625bdb,8f0e4dc3-a9a5-4fc4-afc7-174ec0cf1e10,Deer in Flower Garden,Gardens,Expressionism,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/4/49/Marc_-_Reh_im_Blumengarten_-_1913.jpeg
93df2e81-c6d6-42b6-93e2-91b77fdffdc1,88f72e6a-cb2f-405e-a5ab-180e24ce7522,"Rocks at Belle-éu017dle, Port-Domois",Seascapes,Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/9/95/Claude_Monet_-_Rocks_at_Belle-lle%2C_Port-Domois_-_Google_Art_Project.jpg
7e0cf0d7-8622-4b33-a784-c00b852c691d,c2741351-8f15-49e8-b7c3-78e3cd061d94,Boy in a Striped Sweater,,Expressionism,The Metropolitan Museum of Art,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" Long Edge | 24"" x 36""(61 cm x 91 cm) | 30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/0/09/Boy_in_a_Striped_Sweater_MET_DT1437.jpg
283898d4-95c2-47b5-8bc7-3450df4d3c11,9f38830e-6e10-496b-812b-2e6ff4268eda,The Monet Family in their Garden at Argenteuil,Gardens,Impressionism,The Metropolitan Museum of Art,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/5/5b/%C3%89douard_Manet_--The_Monet_Family_in_Their_Garden_at_Argenteuil.jpg
07ac9381-4dbf-4f2b-9777-de1a6ad664f8,5bf3b4a9-7d00-4cb4-a42c-89138283234a,Still Life with Attributes of the Arts,Still-Life,Rococo,Pushkin State Museum of Fine Arts,"20"" Long Edge | 24"" Long Edge | 30"" Long Edge | 40"" x 20""(102 cm x 51 cm) | 48"" x 24""(122 cm x 61 cm) | 60"" x 30""(152 cm x 76 cm) | 72"" x 36""(183 cm x 91 cm) | 80"" x 40""(203 cm x 102 cm)",https://upload.wikimedia.org/wikipedia/commons/8/82/Jean-Baptiste_Simeon_Chardin_-_Still_life_with_attributes_of_the_arts_-_Google_Art_Project.jpg
f72c2d3f-31a6-429c-81ec-a33e24a0a2de,cce37955-58d0-4a19-b449-8cef540f8594,Portrait of Anne-Marie-Louise Thelusson,Portraits,Neo-Classicism,,"20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/d/df/Jacques-Louis_David%2C_Anne-Marie-Louise_Th%C3%A9lusson%2C_Comtesse_de_Sorcy_%281790%29.jpg
71f90683-db9e-4317-ac75-e355a6b9fb95,07f911ed-c0e3-49d6-80a1-0739f48df30b,Vase with Zinnias and Other Flowers,Flowers,Post-Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c9/Vincent_van_Gogh_-_Zinnias_et_autres_fleurs_dans_un_vase%2C_1886_%28Mus%C3%A9e_des_beaux-arts_du_Canada%29.jpg
270fea23-b908-4276-b374-7e63ef24caa9,37e91e34-3df7-40d3-93f1-d3df6be025e0,Portrait of Alfred Bruyas,Portraits,Classicism,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c3/Alfred_Bruyas%2C_by_Alexandre_Cabanel.jpg
e7f711a7-7c6c-40d2-8d21-8f9c8928dd2e,a94a5549-987e-469d-bac1-0c3b70fdea89,An Incident of Whaling,Marine Art/Maritime,,The Metropolitan Museum of Art,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e3/William_Bradford_-_An_Incident_of_Whaling_-_1990.197.1_-_Metropolitan_Museum_of_Art.jpg
c885cf84-525d-4a64-af08-7141869208fd,25316213-7e54-4533-836d-c5eddcf38251,The Square Watch-Tower,,Baroque,The Barnes Foundation,"24"" Long Edge | 30"" Long Edge | 36"" Long Edge",https://upload.wikimedia.org/wikipedia/commons/b/b8/Jan_van_Goyen_-_The_Square_Watch-Tower_-_BF843_-_Barnes_Foundation.jpg
278d47cf-081f-4eec-a890-e72e8a40b7dc,7e9e141e-30e9-4f30-9201-bb4d1fb2e94e,Rabat The Red Gate,,Orientalism,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/b/bb/Rabat_%28The_Red_Gate%29_by_Edwin_Lord_Weeks.jpg
04cefcee-d5a4-4916-aa8c-0716e349ff9b,97328d68-40e4-4bf2-8fc2-4141724ab205,A Hunting Dog,Dogs,Romanticism,,"24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/9/9d/Cape_hunting_dog_by_Bonnie_Gruenberg.JPG
9fc4e9f2-0f52-40d8-be72-d306cd35c654,07fb9ab7-f01d-4966-854d-c19ec0905551,Arrival of the French Ambassador in Venice,Architectures,Rococo,The State Hermitage Museum,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/e/ed/Canaletto_-_Bucentaur%27s_return_to_the_pier_by_the_Palazzo_Ducale_-_Google_Art_Project.jpg
